interface,received-bytes,received-packets,received-errs,received-drop,received-fifo,received-frame,received-compressed,received-multicast,sent-bytes,sent-packets,sent-errs,sent-drop,sent-fifo,sent-colls,sent-carrier,sent-compressed,altered_bandwidth,altered_dropchance,bandwidth,dropchance,device,app,app_details,is_record,is_wireless,repetition
wlan0,5442225608,3983023,0,0,0,0,0,1451,263688679,776498,0,246,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3458947,58744,0,0,0,0,0,26,182712343,121541,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5444554759,3988379,0,0,0,0,0,1467,265606393,781548,0,247,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3458947,58744,0,0,0,0,0,26,182712343,121541,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5445879918,3990654,0,0,0,0,0,1467,266330601,783497,0,247,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3458947,58744,0,0,0,0,0,26,182712343,121541,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5447680199,3993306,0,0,0,0,0,1470,267198673,785791,0,247,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3458947,58744,0,0,0,0,0,26,182712343,121541,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5453099779,4000518,0,0,0,0,0,1491,269349701,791410,0,249,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3458947,58744,0,0,0,0,0,26,182712343,121541,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5454636704,4002907,0,0,0,0,0,1495,270079615,793296,0,249,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3458947,58744,0,0,0,0,0,26,182712343,121541,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5455730184,4005300,0,0,0,0,0,1495,270826648,795295,0,249,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3538507,60274,0,0,0,0,0,26,187366334,124616,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5464356914,4015764,0,0,0,0,0,1509,273759145,802741,0,251,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3538507,60274,0,0,0,0,0,26,187366334,124616,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5466306228,4018058,0,0,0,0,0,1519,274464975,804349,0,251,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3538535,60275,0,0,0,0,0,26,187366376,124617,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5472842477,4026311,0,0,0,0,0,1531,276661192,810348,0,251,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3538535,60275,0,0,0,0,0,26,187366376,124617,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5477731335,4032530,0,0,0,0,0,1540,278360959,814901,0,252,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3548883,60474,0,0,0,0,0,26,187988725,125029,0,58,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5481424882,4036990,0,0,0,0,0,1552,279600579,818209,0,253,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618303,61809,0,0,0,0,0,26,192008678,127685,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5482559598,4039325,0,0,0,0,0,1553,280337457,820179,0,254,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618303,61809,0,0,0,0,0,26,192008678,127685,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5487471850,4045256,0,0,0,0,0,1554,282030016,824605,0,255,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5490993893,4049467,0,0,0,0,0,1556,283267315,827856,0,255,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5495608996,4055725,0,0,0,0,0,1567,284995230,832615,0,257,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5498313649,4059244,0,0,0,0,0,1579,285952598,835245,0,260,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5506668044,4069195,0,0,0,0,0,1590,288636745,842021,0,262,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5510292031,4073723,0,0,0,0,0,1601,289870254,845169,0,263,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5512326976,4076236,0,0,0,0,0,1602,290596281,847063,0,263,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5517153724,4081728,0,0,0,0,0,1604,292054717,851007,0,264,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5519303696,4086131,0,0,0,0,0,1605,293514718,854739,0,264,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5522445839,4093519,0,0,0,0,0,1616,295752585,860839,0,266,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5526241135,4100937,0,0,0,0,0,1645,298051332,866708,0,269,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5529349185,4106028,0,0,0,0,0,1653,299476693,870347,0,271,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5530456801,4108133,0,0,0,0,0,1654,300191872,872103,0,271,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5532487223,4112846,0,0,0,0,0,1666,301683827,876071,0,273,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5536556306,4122352,0,0,0,0,0,1667,304630887,884296,0,273,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5537521109,4125370,0,0,0,0,0,1668,305598870,887025,0,273,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5538182122,4126996,0,0,0,0,0,1668,306109972,888357,0,273,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5540885621,4133835,0,0,0,0,0,1691,308308362,894120,0,275,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5545927551,4143681,0,0,0,0,0,1703,311206502,901768,0,280,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5548473250,4149497,0,0,0,0,0,1713,312939421,906674,0,283,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5551427806,4156027,0,0,0,0,0,1715,314900196,912080,0,285,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5553833745,4160912,0,0,0,0,0,1715,316362227,915983,0,286,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5556092239,4165601,0,0,0,0,0,1724,317890514,919854,0,287,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5556771968,4167647,0,0,0,0,0,1732,318530781,921608,0,288,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5558877489,4172518,0,0,0,0,0,1742,319990855,925604,0,288,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5562986196,4181358,0,0,0,0,0,1753,322644537,932639,0,290,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3618331,61810,0,0,0,0,0,26,192008720,127686,0,59,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5567078214,4189707,0,0,0,0,0,1764,325109912,939303,0,292,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3629027,62012,0,0,0,0,0,26,192634192,128101,0,60,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5571003700,4198987,0,0,0,0,0,1765,328039822,947490,0,297,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3722319,63804,0,0,0,0,0,26,198043293,131674,0,62,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5574082258,4206271,0,0,0,0,0,1783,330242022,953563,0,303,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3722319,63804,0,0,0,0,0,26,198043293,131674,0,62,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5575241726,4208712,0,0,0,0,0,1793,330977937,955459,0,303,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3722375,63806,0,0,0,0,0,26,198043377,131676,0,62,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5576182480,4210742,0,0,0,0,0,1794,331714973,957317,0,303,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3722375,63806,0,0,0,0,0,26,198043377,131676,0,62,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5576959275,4213122,0,0,0,0,0,1795,332467204,959461,0,303,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3722375,63806,0,0,0,0,0,26,198043377,131676,0,62,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5579106443,4218186,0,0,0,0,0,1808,333948092,963696,0,303,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3722375,63806,0,0,0,0,0,26,198043377,131676,0,62,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5580300365,4220684,0,0,0,0,0,1809,334683423,965782,0,303,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3751131,64359,0,0,0,0,0,26,199733096,132793,0,64,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5582532147,4225229,0,0,0,0,0,1810,336149523,969682,0,306,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5583324217,4227496,0,0,0,0,0,1810,336896789,971671,0,308,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5585961963,4233375,0,0,0,0,0,1810,338674859,976501,0,308,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5587296910,4236674,0,0,0,0,0,1819,339826128,979586,0,310,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5591280514,4246686,0,0,0,0,0,1841,343268495,988204,0,312,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5596042152,4255992,0,0,0,0,0,1862,345985510,995675,0,314,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5598069252,4260654,0,0,0,0,0,1862,347454093,999552,0,315,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5599451102,4263892,0,0,0,0,0,1862,348438411,1002199,0,316,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5601148686,4267538,0,0,0,0,0,1870,349678460,1005166,0,316,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5604015497,4274840,0,0,0,0,0,1899,351892992,1011337,0,317,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5607220144,4281821,0,0,0,0,0,1913,354091805,1017261,0,319,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3773971,64795,0,0,0,0,0,26,201039613,133656,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5608058518,4284145,0,0,0,0,0,1913,354826022,1019316,0,319,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787609,64820,0,0,0,0,0,26,201045202,133674,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5609768798,4288133,0,0,0,0,0,1913,356041629,1022580,0,321,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787609,64820,0,0,0,0,0,26,201045202,133674,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5611155207,4290966,0,0,0,0,0,1929,357021466,1024987,0,322,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787609,64820,0,0,0,0,0,26,201045202,133674,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5613067193,4295675,0,0,0,0,0,1933,358495556,1029053,0,325,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5615833945,4302389,0,0,0,0,0,1934,360678900,1034610,0,325,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5617028546,4305532,0,0,0,0,0,1935,361660293,1037241,0,326,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5619028969,4310417,0,0,0,0,0,1959,363113766,1041221,0,327,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5624008686,4319203,0,0,0,0,0,1977,365775074,1048338,0,331,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,5626936826,4326918,0,0,0,0,0,1991,368171367,1055025,0,331,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,False,True,999999,0.01,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
